ticker,strategy,tmstp_in,price_in,qty_in,rsi_in,cond2,tmstp_out,price_out,qty_out,rsi_out,pl,min_open
BTC-USD,cb1,2022-03-12 23:45:00+00:00,38952.8828125,100,21.520527089245817,89,2022-03-14 22:50:00+00:00,39600.203125,100.0,90.6318755894063,1.661803352567976,
BTC-USD,cb1,2022-03-15 07:10:00+00:00,38487.74609375,100,19.325762180966095,338,2022-03-15 13:10:00+00:00,38864.9921875,100.0,67.67998642885279,0.9801719561106249,
BTC-USD,cb1,2022-03-16 18:30:00+00:00,39566.671875,100,20.02514953531235,356,2022-03-16 18:40:00+00:00,40013.94140625,100.0,44.76258844083945,1.1304198964801104,
BTC-USD,cb1,2022-03-18 01:00:00+00:00,40451.84765625,100,17.588165643746493,630,2022-03-18 05:10:00+00:00,40818.59375,100.0,82.62433906074405,0.9066238379678463,
BTC-USD,cb1,2022-03-20 12:05:00+00:00,41464.57421875,100,19.788914770300465,302,2022-03-22 02:30:00+00:00,41910.33984375,100.0,89.5785400039729,1.075051736087592,
BTC-USD,cb1,2022-03-23 04:25:00+00:00,41909.96875,100,20.500667080290498,560,2022-03-23 08:35:00+00:00,42291.4375,100.0,67.64212885662369,0.9102100559309054,
BTC-USD,cb1,2022-03-25 08:10:00+00:00,43711.87109375,100,19.10558953858299,1007,2022-03-25 09:50:00+00:00,44115.66015625,100.0,63.968648894504376,0.9237514944944428,
BTC-USD,cb1,2022-03-28 23:20:00+00:00,47195.24609375,100,19.702129551371144,119,2022-03-29 05:55:00+00:00,47639.33203125,100.0,69.2214956925369,0.940954808494599,
BTC-USD,cb1,2022-03-29 16:10:00+00:00,47190.73828125,100,20.99605708762762,72,2022-03-29 19:10:00+00:00,47661.859375,100.0,67.79704782973533,0.9983338063968955,
BTC-USD,cb1,2022-03-30 01:45:00+00:00,46776.05078125,100,19.886189074760082,408,2022-03-30 02:50:00+00:00,47250.765625,100.0,61.02037192723121,1.0148673002986555,
BTC-USD,cb1,2022-03-31 14:05:00+00:00,46567.65625,100,17.258748636732832,198,2022-04-02 00:55:00+00:00,47003.4296875,100.0,85.62552011338703,0.935785634476719,
BTC-USD,cb1,2022-04-02 18:10:00+00:00,45783.27734375,100,17.694643787854503,42,2022-04-02 20:00:00+00:00,46200.55078125,100.0,57.602403314512856,0.9114101517176842,
BTC-USD,cb1,2022-04-02 23:55:00+00:00,45865.94140625,100,21.780785018063355,401,2022-04-03 05:00:00+00:00,46308.75,100.0,80.73959595094072,0.9654409790216579,
BTC-USD,cb1,2022-04-04 15:10:00+00:00,45637.4765625,100,21.511888057554174,212,2022-04-04 20:20:00+00:00,46085.765625,100.0,78.87769240104049,0.9822827558970604,
BTC-USD,cb1,2022-04-05 14:15:00+00:00,46036.55859375,100,21.1358773169206,68,2022-04-06 16:40:00+00:00,43757.67578125,100.0,29.06410289591446,-4.950158921760465,
BTC-USD,cb1,2022-04-06 23:05:00+00:00,43464.8515625,100,21.304954194616556,288,2022-04-07 12:10:00+00:00,43860.69921875,100.0,76.4308244500872,0.9107304914657156,
BTC-USD,cb1,2022-04-08 13:20:00+00:00,43029.56640625,100,20.97635988647575,32,2022-04-08 14:25:00+00:00,43488.2109375,100.0,68.86474329558752,1.0658822980456115,
BTC-USD,cb1,2022-04-08 17:20:00+00:00,43027.9296875,100,18.760331413425433,67,2022-04-11 13:30:00+00:00,40881.01953125,100.0,23.787247451403516,-4.989573451110516,
BTC-USD,cb1,2022-04-11 19:30:00+00:00,39943.39453125,100,20.243581894591884,81,2022-04-12 11:30:00+00:00,40346.3359375,100.0,69.02854070167704,1.0087810787707487,
BTC-USD,cb1,2022-04-12 19:10:00+00:00,39578.54296875,100,21.107828104380104,447,2022-04-12 23:20:00+00:00,39970.390625,100.0,69.38355985282539,0.9900507367322512,
BTC-USD,cb1,2022-04-14 14:05:00+00:00,40496.47265625,100,20.435770599983243,492,2022-04-18 21:20:00+00:00,40937.46484375,100.0,73.1504261900578,1.08896444202268,
BTC-USD,cb1,2022-04-20 15:15:00+00:00,41327.95703125,100,21.983791528693814,164,2022-04-21 01:45:00+00:00,41708.46484375,100.0,72.48193749952245,0.9207031748805784,
BTC-USD,cb1,2022-04-21 16:05:00+00:00,42085.75,100,18.885637644895084,6,2022-04-22 14:30:00+00:00,39957.18359375,100.0,25.367043090012146,-5.057689137653481,
BTC-USD,cb1,2022-04-22 15:55:00+00:00,39495.65625,100,20.826660979055404,86,2022-04-23 16:10:00+00:00,39927.578125,100.0,76.39685698464478,1.09359336192825,
BTC-USD,cb1,2022-04-23 23:35:00+00:00,39518.5703125,100,15.561489061372654,217,2022-04-25 18:50:00+00:00,40123.71875,100.0,86.28102580687226,1.5313014431308698,
BTC-USD,cb1,2022-04-26 13:40:00+00:00,40019.13671875,100,20.546670777735542,479,2022-04-26 20:10:00+00:00,38035.1953125,100.0,33.57186666711276,-4.957481767267788,
BTC-USD,cb1,2022-04-28 13:50:00+00:00,39146.3046875,100,21.84788867999866,140,2022-04-28 15:05:00+00:00,39754.0625,100.0,71.34752663489769,1.5525292038460685,
BTC-USD,cb1,2022-04-29 03:15:00+00:00,39451.8671875,100,20.661286680800032,208,2022-05-04 19:10:00+00:00,39868.546875,100.0,75.79405400533028,1.0561722858887184,
BTC-USD,cb1,2022-05-05 13:30:00+00:00,39368.03125,100,21.966603353075442,17,2022-05-05 15:10:00+00:00,37405.30859375,100.0,1.5858415246142528,-4.985574827925895,
BTC-USD,cb1,2022-05-05 18:25:00+00:00,36378.10546875,100,16.598820719525293,0,,,,,,
BTC-USD,cb2,2022-02-12 06:45:00+00:00,41892.203125,100,12.872118283638414,579,2022-02-15 01:40:00+00:00,43412.4375,100.0,87.69938205630086,3.6289196117565132,
BTC-USD,cb2,2022-02-17 04:05:00+00:00,43467.3828125,100,12.995842075783813,648,2022-02-17 18:15:00+00:00,41281.8671875,100.0,20.597896994043097,-5.027943905496668,
BTC-USD,cb2,2022-02-20 06:10:00+00:00,39135.2265625,100,12.309810132655898,555,2022-02-21 22:00:00+00:00,36974.08203125,100.0,14.500413360373685,-5.522248677412393,
BTC-USD,cb2,2022-02-24 03:05:00+00:00,35575.30078125,100,10.703502619294284,821,2022-02-24 19:30:00+00:00,36728.2734375,100.0,74.45644523026405,3.2409357923339766,
BTC-USD,cb2,2022-02-27 19:35:00+00:00,38325.76953125,100,13.283372683578023,829,2022-02-28 14:55:00+00:00,39632.90234375,100.0,85.33365409440802,3.410584649668136,
BTC-USD,cb2,2022-03-03 15:40:00+00:00,42648.71875,100,14.685929895718871,35,2022-03-04 16:10:00+00:00,40549.1171875,100.0,27.59155946474273,-4.923012048281052,
BTC-USD,cb2,2022-03-04 20:10:00+00:00,39822.89453125,100,14.414335219963377,175,2022-03-07 02:50:00+00:00,37866.296875,100.0,25.246425953292544,-4.913248218847101,
BTC-USD,cb2,2022-03-07 19:35:00+00:00,37467.94140625,100,14.415967847581868,598,2022-05-05 04:58:00+00:00,39755.53125,100.0,79.63016846695157,6.105459114891241,
BTC-USD,cb2,2022-03-10 04:30:00+00:00,40033.54296875,100,11.514699591156273,346,2022-03-13 22:50:00+00:00,38016.828125,100.0,12.875049857468127,-5.037562739136624,
BTC-USD,cb2,2022-03-15 07:15:00+00:00,38344.26171875,100,14.865821372368984,4484,2022-03-15 19:05:00+00:00,39568.546875,100.0,82.011142510684,3.1928771121738286,
BTC-USD,cb2,2022-04-01 02:55:00+00:00,44432.62890625,100,14.370086068278212,1185,2022-04-01 14:50:00+00:00,45952.16015625,100.0,79.74424894156687,3.4198544794774883,
BTC-USD,cb2,2022-04-06 00:15:00+00:00,45136.109375,100,14.26913907242114,1057,2022-04-07 00:55:00+00:00,42909.125,100.0,24.40524304609768,-4.933930739350527,
BTC-USD,cb2,2022-04-10 22:10:00+00:00,42684.99609375,100,14.832728142039954,1468,2022-04-11 16:30:00+00:00,40589.19140625,100.0,28.455291191927543,-4.909932949031875,
BTC-USD,cb2,2022-04-17 02:50:00+00:00,40197.44140625,100,14.664225729338241,1442,2022-04-19 14:00:00+00:00,41495.97265625,100.0,85.22104317027133,3.230382841725098,
BTC-USD,cb2,2022-04-25 00:20:00+00:00,39190.5546875,100,12.561987707840217,170,2022-04-25 22:45:00+00:00,40470.94140625,100.0,79.58136621212036,3.2670798588068592,
BTC-USD,cb2,2022-04-26 14:00:00+00:00,39787.23046875,100,14.705455314605175,216,2022-04-30 23:10:00+00:00,37733.83203125,100.0,14.37226752724942,-5.160948408089868,
BTC-USD,cb2,2022-05-01 19:00:00+00:00,37916.15234375,100,14.277614019622433,901,2022-05-02 06:05:00+00:00,39061.5625,100.0,80.43458001865683,3.0209029277697965,
BTC-USD,cb2,2022-05-05 13:45:00+00:00,39225.8046875,100,12.80608228868644,153,2022-05-05 15:20:00+00:00,37285.73828125,100.0,1.4481542853912543,-4.945893198892709,
BTC-USD,cb3,2022-02-12 21:45:00+00:00,41936.3984375,100,9.125546277574074,1247,2022-02-15 09:55:00+00:00,44043.27734375,100.0,68.96209023759913,5.023986285779861,
BTC-USD,cb3,2022-02-20 08:45:00+00:00,38229.671875,100,9.865380074302905,992,2022-02-24 03:00:00+00:00,36089.62109375,100.0,15.405132198690211,-5.597879019854915,
BTC-USD,cb3,2022-02-27 19:50:00+00:00,37972.25390625,100,8.758811508540475,1117,2022-02-28 15:15:00+00:00,40106.62109375,100.0,89.73399769173831,5.620859885666929,
BTC-USD,cb3,2022-03-04 20:20:00+00:00,39476.609375,100,9.625617452655092,642,2022-03-07 19:35:00+00:00,37467.94140625,100.0,14.415967847581868,-5.088248460421381,
BTC-USD,cb3,2022-03-10 04:40:00+00:00,39750.34765625,100,8.971177037480203,6285,2022-03-13 23:00:00+00:00,37728.14453125,100.0,9.704982380814073,-5.087258965600635,
BTC-USD,cb3,2022-04-06 00:20:00+00:00,44748.79296875,100,9.554676261158605,553,2022-04-08 22:15:00+00:00,42461.04296875,100.0,26.674462488073146,-5.1124283991249415,
BTC-USD,cb3,2022-04-10 22:35:00+00:00,42296.05078125,100,9.909457039101795,1703,2022-04-11 19:25:00+00:00,40219.1796875,100.0,28.768614944242685,-4.910319179658932,
BTC-USD,cb3,2022-04-18 04:25:00+00:00,38916.41796875,100,8.315160821350588,1640,2022-04-18 21:20:00+00:00,40937.46484375,100.0,73.1504261900578,5.19330138920521,
BTC-USD,cb3,2022-04-25 00:25:00+00:00,39070.11328125,100,9.724816023299354,153,2022-05-05 15:25:00+00:00,37088.5234375,100.0,1.249901566849232,-5.071881490297541,
BTC-USD,cb4,2022-02-21 11:45:00+00:00,37648.46484375,100,6.632630472513952,1027,2022-02-24 03:05:00+00:00,35575.30078125,100.0,10.703502619294284,-5.506636382397315,
BTC-USD,cb4,2022-02-27 20:05:00+00:00,37717.00390625,100,6.80633742732887,1576,2022-02-28 15:55:00+00:00,40734.47265625,100.0,92.51148588893466,8.000287502952965,
BTC-USD,cb4,2022-03-06 10:00:00+00:00,38486.98046875,100,5.756706076887525,15919,2022-03-09 04:25:00+00:00,41606.05859375,100.0,95.55038384270473,8.104242232077873,
BTC-USD,cb4,2022-05-05 14:05:00+00:00,38864.2578125,100,5.394293443570987,165,2022-05-05 15:50:00+00:00,36880.28125,100.0,4.992164761009164,-5.1048873030630455,
ETH-USD,cb1,2022-02-12 06:15:00+00:00,2915.07470703125,100,21.983428299961048,41,2022-02-12 18:00:00+00:00,2943.265380859375,100.0,70.90159984833166,0.9670652268406098,
ETH-USD,cb1,2022-02-12 21:35:00+00:00,2909.79150390625,100,16.760441521043447,183,2022-02-13 00:40:00+00:00,2939.32470703125,100.0,70.61822992937255,1.0149594252836724,
ETH-USD,cb1,2022-02-13 16:40:00+00:00,2884.606689453125,100,20.53527189496755,71,2022-02-14 12:55:00+00:00,2923.326904296875,100.0,84.20049379732735,1.3423048273902025,
ETH-USD,cb1,2022-02-14 19:05:00+00:00,2895.176513671875,100,17.387027554727936,358,2022-02-14 22:10:00+00:00,2929.491455078125,100.0,76.5833507433183,1.1852452257817356,
ETH-USD,cb1,2022-02-16 04:25:00+00:00,3114.64306640625,100,20.63757073381852,64,2022-02-16 07:55:00+00:00,3145.36474609375,100.0,65.40149219134152,0.986362771993242,
ETH-USD,cb1,2022-02-16 13:50:00+00:00,3074.33056640625,100,17.283250902929282,101,2022-02-16 19:05:00+00:00,3115.88671875,100.0,85.71393613256589,1.3517138592004834,
ETH-USD,cb1,2022-02-17 03:40:00+00:00,3102.51220703125,100,19.40446859719745,192,2022-02-17 18:10:00+00:00,2942.351318359375,100.0,26.966797249909916,-5.162296809305085,
ETH-USD,cb1,2022-02-18 11:10:00+00:00,2894.054443359375,100,21.213013958103062,147,2022-02-19 11:35:00+00:00,2733.8896484375,100.0,14.38328272739939,-5.5342702791713245,
ETH-USD,cb1,2022-02-20 01:10:00+00:00,2719.322265625,100,20.081207535519084,51,2022-02-21 05:25:00+00:00,2748.822265625,100.0,77.16314940542729,1.084829127202392,
ETH-USD,cb1,2022-02-21 10:25:00+00:00,2692.501953125,100,16.939486825051276,35,2022-02-21 15:05:00+00:00,2717.98193359375,100.0,76.71052462490934,0.946330992970206,
ETH-USD,cb1,2022-02-21 18:10:00+00:00,2654.426025390625,100,19.754323134030997,412,2022-02-22 03:45:00+00:00,2518.0107421875,100.0,21.381066260307733,-5.139163114671849,
ETH-USD,cb1,2022-02-23 16:10:00+00:00,2682.99169921875,100,19.72943060398204,14,2022-02-23 16:40:00+00:00,2709.744384765625,100.0,59.578296590879724,0.9971214430020418,
ETH-USD,cb1,2022-02-23 18:10:00+00:00,2655.442138671875,100,21.85991029954252,758,2022-02-24 02:55:00+00:00,2524.910888671875,100.0,20.770542877668746,-4.915612661975963,
ETH-USD,cb1,2022-02-26 23:40:00+00:00,2772.41357421875,100,20.5341782375813,32,2022-02-27 10:50:00+00:00,2805.365478515625,100.0,85.4678677048036,1.1885638060389547,
ETH-USD,cb1,2022-02-27 13:45:00+00:00,2750.528076171875,100,19.73673924658857,59,2022-02-27 14:00:00+00:00,2776.083251953125,100.0,39.05002251930632,0.9291007062475485,
ETH-USD,cb1,2022-02-27 19:20:00+00:00,2719.78369140625,100,20.574051693756573,435,2022-02-27 21:20:00+00:00,2585.842529296875,100.0,24.171224477997626,-4.9246990682601455,
ETH-USD,cb1,2022-03-01 10:10:00+00:00,2868.93896484375,100,19.254718045246634,471,2022-03-01 10:45:00+00:00,2899.40869140625,100.0,50.61783169466075,1.0620555869566735,
ETH-USD,cb1,2022-03-03 03:40:00+00:00,2901.684814453125,100,20.253999984493134,8,2022-03-03 14:00:00+00:00,2931.68115234375,100.0,69.87334540095982,1.0337558973054195,
ETH-USD,cb1,2022-03-03 15:10:00+00:00,2874.66552734375,100,19.36946223272635,199,2022-03-04 01:10:00+00:00,2708.80517578125,100.0,8.761232530260187,-5.769726946833998,
ETH-USD,cb1,2022-03-04 19:10:00+00:00,2642.84130859375,100,19.92465911886697,124,2022-03-05 16:45:00+00:00,2675.805908203125,100.0,82.92521827173137,1.2473166475105306,
ETH-USD,cb1,2022-03-06 03:40:00+00:00,2646.139892578125,100,17.311893567339283,99,2022-04-12 06:03:00+00:00,3018.395263671875,100.0,90.80407572945357,14.06786436869227,
ETH-USD,cb1,2022-03-07 08:30:00+00:00,2507.107666015625,100,21.53503806916278,103,2022-03-07 08:55:00+00:00,2530.7861328125,100.0,55.61640043610084,0.9444535277779104,
ETH-USD,cb1,2022-03-07 18:10:00+00:00,2543.00732421875,100,18.7165319610732,504,2022-05-05 04:57:00+00:00,2944.752685546875,100.0,92.99640875977457,15.798041849979619,
ETH-USD,cb1,2022-03-09 18:25:00+00:00,2723.02001953125,100,21.756867124353136,222,2022-03-10 06:20:00+00:00,2585.0859375,100.0,17.200797682207664,-5.065481746072305,
ETH-USD,cb1,2022-03-11 01:10:00+00:00,2578.564697265625,100,21.742231942130502,91,2022-03-11 07:25:00+00:00,2606.195068359375,100.0,84.639498066452,1.0715407343880081,
ETH-USD,cb1,2022-03-11 15:20:00+00:00,2584.600341796875,100,20.930945838138783,640,2022-03-15 18:50:00+00:00,2608.875244140625,100.0,72.3871711774582,0.9392129975063579,
ETH-USD,cb1,2022-03-18 00:55:00+00:00,2782.643798828125,100,21.558162947676763,393,2022-03-18 12:40:00+00:00,2812.2333984375,100.0,73.62366055373474,1.0633628214231474,
ETH-USD,cb1,2022-03-19 22:10:00+00:00,2933.197998046875,100,21.77321688513551,244,2022-03-22 02:45:00+00:00,2965.309326171875,100.0,85.55024684932593,1.0947548766357378,
ETH-USD,cb1,2022-03-22 23:40:00+00:00,2972.02490234375,100,19.530018946728475,32,2022-03-23 15:00:00+00:00,3005.533203125,100.0,80.73394802547122,1.1274569319666612,
ETH-USD,cb1,2022-03-23 17:55:00+00:00,2972.592529296875,100,21.680943757383744,172,2022-03-23 22:15:00+00:00,3004.406005859375,100.0,80.82948410183057,1.070226620330807,
ETH-USD,cb1,2022-03-24 12:45:00+00:00,3021.15625,100,18.689740145948747,206,2022-03-24 14:45:00+00:00,3057.580810546875,100.0,72.8049037839993,1.2056496762415052,
ETH-USD,cb1,2022-03-25 08:10:00+00:00,3107.197265625,100,17.889566143126828,64,2022-03-25 09:55:00+00:00,3137.195068359375,100.0,64.42533099801808,0.9654296193628075,
ETH-USD,cb1,2022-03-25 15:30:00+00:00,3128.8447265625,100,18.59091356781795,122,2022-03-27 02:15:00+00:00,3161.550048828125,100.0,74.72741783484808,1.0452842861766631,
ETH-USD,cb1,2022-03-27 12:55:00+00:00,3133.430908203125,100,21.898195430316818,358,2022-03-27 15:30:00+00:00,3164.590576171875,100.0,78.2811801645113,0.9944265210117111,
ETH-USD,cb1,2022-03-28 21:45:00+00:00,3370.850341796875,100,21.898694695567386,119,2022-03-29 05:45:00+00:00,3402.447021484375,100.0,75.61884602090262,0.9373504155825851,
ETH-USD,cb1,2022-03-29 15:50:00+00:00,3406.64892578125,100,21.715247473865006,429,2022-04-01 02:25:00+00:00,3237.094482421875,100.0,19.903718372117083,-4.977162221683613,
ETH-USD,cb1,2022-04-02 15:15:00+00:00,3466.44091796875,100,20.17829747147698,322,2022-04-03 06:35:00+00:00,3499.888916015625,100.0,81.14702945417652,0.964908932198813,
ETH-USD,cb1,2022-04-04 10:00:00+00:00,3469.123779296875,100,21.06406335092386,200,2022-04-04 20:25:00+00:00,3504.0,100.0,76.82678351927885,1.0053322660684578,
ETH-USD,cb1,2022-04-05 14:10:00+00:00,3456.39892578125,100,20.315263336963,529,2022-04-06 13:50:00+00:00,3266.93359375,100.0,22.11131398767806,-5.481581729991573,
ETH-USD,cb1,2022-04-08 13:00:00+00:00,3236.884521484375,100,20.74125866532573,85,2022-04-08 14:25:00+00:00,3275.716552734375,100.0,69.41682027207877,1.1996730495715167,
ETH-USD,cb1,2022-04-08 23:10:00+00:00,3182.736572265625,100,19.924329079286125,531,2022-04-09 00:55:00+00:00,3213.59521484375,100.0,64.03155409127679,0.9695632006439772,
ETH-USD,cb1,2022-04-10 22:10:00+00:00,3269.951416015625,100,20.79386243161362,355,2022-04-11 10:00:00+00:00,3089.23876953125,100.0,6.746258910587329,-5.526462735784925,
ETH-USD,cb1,2022-04-12 19:10:00+00:00,2996.50634765625,100,21.799739233508333,437,2022-04-12 23:25:00+00:00,3029.289794921875,100.0,70.72592177185987,1.0940556588931283,
ETH-USD,cb1,2022-04-14 14:05:00+00:00,3042.1953125,100,21.393275608731244,51,2022-04-16 22:10:00+00:00,3074.666748046875,100.0,95.1632917940581,1.067368535263135,
ETH-USD,cb1,2022-04-17 02:35:00+00:00,3042.62548828125,100,17.914937545667968,50,2022-04-17 13:45:00+00:00,3071.093505859375,100.0,79.58415303921133,0.935639883638992,
ETH-USD,cb1,2022-04-17 18:10:00+00:00,3033.319091796875,100,16.202253899265443,11,2022-04-17 22:15:00+00:00,3066.880615234375,100.0,72.48036086232625,1.1064290442855733,
ETH-USD,cb1,2022-04-17 23:25:00+00:00,3007.90478515625,100,18.818186177875802,475,2022-04-18 21:25:00+00:00,3038.130615234375,100.0,78.93421239057778,1.0048798827438574,
ETH-USD,cb1,2022-04-20 13:55:00+00:00,3101.4931640625,100,21.00816682029877,57,2022-04-21 10:50:00+00:00,3132.37255859375,100.0,77.94585568130506,0.9956299400899706,
ETH-USD,cb1,2022-04-21 15:55:00+00:00,3112.85986328125,100,19.99833849257915,141,2022-04-22 15:45:00+00:00,2958.724609375,100.0,29.893734874733795,-4.95156417815021,
ETH-USD,cb1,2022-04-23 04:25:00+00:00,2927.761962890625,100,20.939408810713445,153,2022-04-23 05:40:00+00:00,2954.28076171875,100.0,59.20175572526526,0.905770317541204,
ETH-USD,cb1,2022-04-23 18:55:00+00:00,2951.615234375,100,21.337450431061356,327,2022-04-25 09:15:00+00:00,2804.507080078125,100.0,32.02018323542285,-4.983988176494994,
ETH-USD,cb1,2022-04-26 13:25:00+00:00,2966.471923828125,100,19.975391561236222,34,2022-04-26 20:15:00+00:00,2811.810546875,100.0,28.832144094043286,-5.213647083958916,
ETH-USD,cb1,2022-04-26 23:20:00+00:00,2789.305908203125,100,14.413633438539819,434,2022-04-27 00:10:00+00:00,2815.527099609375,100.0,49.358710284882044,0.9400615159898947,
ETH-USD,cb1,2022-04-28 13:50:00+00:00,2879.29443359375,100,18.015970097934456,202,2022-04-28 15:05:00+00:00,2906.85546875,100.0,64.72523079646322,0.9572148938533559,
ETH-USD,cb1,2022-04-29 09:00:00+00:00,2898.3291015625,100,17.23251099829953,220,2022-04-30 23:10:00+00:00,2729.3212890625,100.0,13.699850029007678,-5.831215385750613,
ETH-USD,cb1,2022-05-01 18:55:00+00:00,2777.940185546875,100,19.74444134900601,148,2022-05-01 21:00:00+00:00,2806.606689453125,100.0,76.01402845478098,1.0319338067607315,
ETH-USD,cb1,2022-05-02 10:00:00+00:00,2813.48193359375,100,19.70176112203282,791,2022-05-02 14:35:00+00:00,2839.184814453125,100.0,63.578278561868814,0.9135612549160353,
ETH-USD,cb1,2022-05-05 13:50:00+00:00,2907.244873046875,100,21.384613509787272,166,2022-05-05 15:25:00+00:00,2764.1513671875,100.0,1.90974460922358,-4.921962617803465,
ETH-USD,cb2,2022-02-12 06:45:00+00:00,2894.051025390625,100,14.01399927201615,572,2022-02-15 01:35:00+00:00,2984.850830078125,100.0,84.86074362415681,3.1374638488015005,
ETH-USD,cb2,2022-02-17 04:00:00+00:00,3077.522705078125,100,12.72450096717158,223,2022-02-17 18:15:00+00:00,2918.306640625,100.0,19.67958569399859,-5.173513884736171,
ETH-USD,cb2,2022-02-18 14:45:00+00:00,2814.74755859375,100,14.289068606935317,148,2022-02-20 05:50:00+00:00,2671.936279296875,100.0,21.49006484855974,-5.073679835367674,
ETH-USD,cb2,2022-02-20 21:20:00+00:00,2607.328125,100,14.519298745023903,102,2022-02-21 01:10:00+00:00,2693.34033203125,100.0,80.33752150103474,3.2988639291899635,
ETH-USD,cb2,2022-02-21 10:35:00+00:00,2684.6650390625,100,14.287251180529964,512,2022-02-22 03:05:00+00:00,2552.854736328125,100.0,27.854247570911042,-4.9097485465227315,
ETH-USD,cb2,2022-02-24 03:00:00+00:00,2489.049560546875,100,14.124519598749629,765,2022-02-24 05:25:00+00:00,2365.643798828125,100.0,21.98246194658536,-4.957947148775785,
