Datetime,Open,High,Low,Close,Adj Close,Volume
2022-02-06 00:00:00+00:00,113.90282440185547,113.90946197509766,113.82403564453125,113.90946197509766,113.90946197509766,0
2022-02-06 00:05:00+00:00,113.9261474609375,114.1514892578125,113.9261474609375,114.07524871826172,114.07524871826172,0
2022-02-06 00:10:00+00:00,114.0821304321289,114.19146728515625,114.0821304321289,114.19146728515625,114.19146728515625,0
2022-02-06 00:15:00+00:00,114.21621704101562,114.92320251464844,114.21621704101562,114.92320251464844,114.92320251464844,2787584
2022-02-06 00:20:00+00:00,114.87060546875,114.87060546875,114.60494995117188,114.65373229980469,114.65373229980469,0
2022-02-06 00:25:00+00:00,114.95557403564453,114.95557403564453,114.89697265625,114.89697265625,114.89697265625,5294080
2022-02-06 00:30:00+00:00,114.59101867675781,114.59101867675781,114.21472930908203,114.21472930908203,114.21472930908203,0
2022-02-06 00:35:00+00:00,114.19717407226562,114.20182800292969,113.979736328125,114.03645324707031,114.03645324707031,0
2022-02-06 00:40:00+00:00,114.16692352294922,114.19265747070312,114.13250732421875,114.13250732421875,114.13250732421875,0
2022-02-06 00:45:00+00:00,114.09120178222656,114.09120178222656,113.9779052734375,114.0179443359375,114.0179443359375,0
2022-02-06 00:50:00+00:00,114.09590911865234,114.33124542236328,114.09590911865234,114.31169128417969,114.31169128417969,0
2022-02-06 00:55:00+00:00,114.3699951171875,114.3824234008789,114.3699951171875,114.37689208984375,114.37689208984375,0
2022-02-06 01:00:00+00:00,114.3565673828125,114.57626342773438,114.34679412841797,114.57626342773438,114.57626342773438,0
2022-02-06 01:05:00+00:00,114.6003189086914,114.73007202148438,114.6003189086914,114.73007202148438,114.73007202148438,890624
2022-02-06 01:10:00+00:00,114.83419799804688,114.88806915283203,114.83419799804688,114.88806915283203,114.88806915283203,0
2022-02-06 01:15:00+00:00,114.91880798339844,115.1423568725586,114.91880798339844,114.96012115478516,114.96012115478516,187648
2022-02-06 01:20:00+00:00,114.93695831298828,115.00542449951172,114.93119812011719,115.00542449951172,115.00542449951172,0
2022-02-06 01:25:00+00:00,115.12995147705078,115.12995147705078,115.02638244628906,115.02638244628906,115.02638244628906,5263872
2022-02-06 01:30:00+00:00,114.99230194091797,115.04825592041016,114.99230194091797,115.04641723632812,115.04641723632812,0
2022-02-06 01:35:00+00:00,114.99777221679688,115.00372314453125,114.98741149902344,114.98741149902344,114.98741149902344,0
2022-02-06 01:40:00+00:00,114.95197296142578,114.95975494384766,114.95197296142578,114.95975494384766,114.95975494384766,0
2022-02-06 01:45:00+00:00,114.9693832397461,115.04492950439453,114.9693832397461,115.04492950439453,115.04492950439453,0
2022-02-06 01:50:00+00:00,115.11746978759766,115.286865234375,115.11746978759766,115.286865234375,115.286865234375,8289536
2022-02-06 01:55:00+00:00,115.50724029541016,115.5202407836914,115.4918212890625,115.4918212890625,115.4918212890625,0
2022-02-06 02:00:00+00:00,115.40557861328125,115.40557861328125,115.24949645996094,115.24949645996094,115.24949645996094,0
2022-02-06 02:05:00+00:00,115.23231506347656,115.23231506347656,115.23231506347656,115.23231506347656,115.23231506347656,329216
2022-02-06 02:10:00+00:00,115.19456481933594,115.19456481933594,115.1569595336914,115.18478393554688,115.18478393554688,0
2022-02-06 02:15:00+00:00,115.19329071044922,115.2404556274414,115.1868896484375,115.1868896484375,115.1868896484375,476928
2022-02-06 02:20:00+00:00,115.11067962646484,115.11067962646484,115.06041717529297,115.09586334228516,115.09586334228516,0
2022-02-06 02:25:00+00:00,115.18828582763672,115.18828582763672,115.15028381347656,115.15028381347656,115.15028381347656,0
2022-02-06 02:30:00+00:00,115.1375503540039,115.14220428466797,115.0970458984375,115.0970458984375,115.0970458984375,0
2022-02-06 02:35:00+00:00,114.9190902709961,114.94064331054688,114.9190902709961,114.94064331054688,114.94064331054688,0
2022-02-06 02:40:00+00:00,114.9324722290039,114.9324722290039,114.92256164550781,114.92256164550781,114.92256164550781,0
2022-02-06 02:45:00+00:00,114.67521667480469,114.67521667480469,114.63878631591797,114.63878631591797,114.63878631591797,0
2022-02-06 02:50:00+00:00,114.63772583007812,114.63772583007812,114.552001953125,114.56352996826172,114.56352996826172,0
2022-02-06 02:55:00+00:00,114.54878997802734,114.54878997802734,114.47975158691406,114.48536682128906,114.48536682128906,0
2022-02-06 03:00:00+00:00,114.50248718261719,114.59028625488281,114.50248718261719,114.5886459350586,114.5886459350586,0
2022-02-06 03:05:00+00:00,114.60328674316406,114.67974090576172,114.60328674316406,114.67974090576172,114.67974090576172,0
2022-02-06 03:10:00+00:00,114.74596405029297,114.81067657470703,114.74596405029297,114.79007720947266,114.79007720947266,0
2022-02-06 03:15:00+00:00,114.77994537353516,114.77994537353516,114.6963882446289,114.6963882446289,114.6963882446289,0
2022-02-06 03:20:00+00:00,114.65702819824219,114.66393280029297,114.6252670288086,114.66393280029297,114.66393280029297,0
2022-02-06 03:25:00+00:00,114.72445678710938,114.72459411621094,114.65325927734375,114.68671417236328,114.68671417236328,0
2022-02-06 03:30:00+00:00,114.71031951904297,114.8772201538086,114.71031951904297,114.8772201538086,114.8772201538086,988416
2022-02-06 03:35:00+00:00,114.9176025390625,114.94075775146484,114.9176025390625,114.94075775146484,114.94075775146484,0
2022-02-06 03:40:00+00:00,114.9636459350586,115.02449035644531,114.9636459350586,115.02449035644531,115.02449035644531,1747712
2022-02-06 03:45:00+00:00,115.03866577148438,115.14945220947266,114.99327087402344,114.99327087402344,114.99327087402344,0
2022-02-06 03:50:00+00:00,114.9820327758789,115.00582885742188,114.8849105834961,114.8849105834961,114.8849105834961,0
2022-02-06 03:55:00+00:00,114.7822494506836,114.7822494506836,114.6954116821289,114.6954116821289,114.6954116821289,0
2022-02-06 04:00:00+00:00,114.67294311523438,114.67451477050781,114.62351989746094,114.66313934326172,114.66313934326172,0
2022-02-06 04:05:00+00:00,114.64839172363281,114.64839172363281,114.23362731933594,114.23362731933594,114.23362731933594,0
2022-02-06 04:10:00+00:00,113.55037689208984,113.61016082763672,113.48592376708984,113.48592376708984,113.48592376708984,0
2022-02-06 04:15:00+00:00,113.34234619140625,113.34234619140625,112.5858383178711,112.5858383178711,112.5858383178711,0
2022-02-06 04:20:00+00:00,112.69424438476562,112.93505096435547,112.69424438476562,112.93505096435547,112.93505096435547,0
2022-02-06 04:25:00+00:00,112.91474914550781,112.91474914550781,112.79747009277344,112.79747009277344,112.79747009277344,0
2022-02-06 04:30:00+00:00,112.93888854980469,112.99417877197266,112.93888854980469,112.96111297607422,112.96111297607422,0
2022-02-06 04:35:00+00:00,112.96409606933594,113.04436492919922,112.96409606933594,113.03411865234375,113.03411865234375,329216
2022-02-06 04:40:00+00:00,113.15779876708984,113.21983337402344,113.15779876708984,113.21983337402344,113.21983337402344,326656
2022-02-06 04:45:00+00:00,113.20079040527344,113.46117401123047,113.20079040527344,113.46117401123047,113.46117401123047,0
2022-02-06 04:50:00+00:00,113.4643325805664,113.67137145996094,113.4643325805664,113.63580322265625,113.63580322265625,279424
2022-02-06 04:55:00+00:00,113.71983337402344,113.71983337402344,113.67716979980469,113.68702697753906,113.68702697753906,0
2022-02-06 05:00:00+00:00,113.70489501953125,113.84007263183594,113.70489501953125,113.84007263183594,113.84007263183594,0
2022-02-06 05:05:00+00:00,113.82623291015625,113.82623291015625,113.70784759521484,113.71023559570312,113.71023559570312,0
2022-02-06 05:10:00+00:00,113.70431518554688,113.70431518554688,113.3808364868164,113.39064025878906,113.39064025878906,0
2022-02-06 05:15:00+00:00,113.3880386352539,113.3880386352539,113.23845672607422,113.23845672607422,113.23845672607422,2012288
2022-02-06 05:20:00+00:00,113.22813415527344,113.32933044433594,113.22813415527344,113.32740783691406,113.32740783691406,782208
2022-02-06 05:25:00+00:00,113.38420104980469,113.38420104980469,113.35659790039062,113.35659790039062,113.35659790039062,0
2022-02-06 05:30:00+00:00,113.54133605957031,113.55582427978516,113.54133605957031,113.55582427978516,113.55582427978516,0
2022-02-06 05:35:00+00:00,113.6805191040039,113.71266174316406,113.6761703491211,113.70468139648438,113.70468139648438,0
2022-02-06 05:40:00+00:00,113.6659927368164,113.6659927368164,113.47553253173828,113.47553253173828,113.47553253173828,0
