ticker,strategy,tmstp_in,price_in,qty_in,rsi_in,cond2,tmstp_out,price_out,qty_out,rsi_out,pl,min_open
BTC-USD,cb2,2022-02-07 09:35:00+00:00,42353.7734375,100,19.759321864230145,388,2022-02-07 15:50:00+00:00,43677.796875,100.0,80.68407354843919,3.126105019789596,375.0
BTC-USD,cb2,2022-02-09 02:10:00+00:00,43577.46875,100,19.087444047016177,23,2022-02-10 11:30:00+00:00,45024.49609375,100.0,87.43248072550232,3.3205860396606903,2000.0
BTC-USD,cb2,2022-02-10 14:05:00+00:00,43425.1640625,100,19.157800557834392,308,2022-02-10 15:05:00+00:00,45000.0,100.0,72.31240191149212,3.6265514972687374,60.0
BTC-USD,cb2,2022-02-11 18:45:00+00:00,42804.74609375,100,16.023239306067012,211,2022-02-15 10:20:00+00:00,44121.34765625,100.0,72.39997938488793,3.0758307959972675,5255.0
BTC-USD,cb2,2022-02-16 04:25:00+00:00,43762.26953125,100,19.74227496370028,28,2022-02-17 18:15:00+00:00,41281.8671875,100.0,20.597896994043097,-5.667901528687357,2270.0
BTC-USD,cb2,2022-02-17 21:25:00+00:00,40249.37109375,100,16.74473850280897,288,2022-02-20 08:45:00+00:00,38229.671875,100.0,9.865380074302903,-5.017964663461841,3560.0
BTC-USD,cb2,2022-02-21 10:25:00+00:00,38680.7578125,100,17.222430061200185,410,2022-02-22 03:05:00+00:00,36652.35546875,100.0,26.21223952682375,-5.24395709510765,1000.0
BTC-USD,cb2,2022-02-23 16:10:00+00:00,38417.25390625,100,19.964652124140382,7,2022-02-24 02:55:00+00:00,36420.9296875,100.0,20.89529697922713,-5.196426125671683,645.0
BTC-USD,cb2,2022-02-24 05:40:00+00:00,34529.453125,100,19.807495047763386,755,2022-02-24 08:10:00+00:00,35673.05859375,100.0,74.76755786202864,3.311970984915505,150.0
BTC-USD,cb2,2022-02-27 01:10:00+00:00,38450.70703125,100,19.31628521219058,72,2022-02-27 12:50:00+00:00,39728.1484375,100.0,77.58301720023289,3.3222832683201022,700.0
BTC-USD,cb2,2022-02-27 19:35:00+00:00,38325.76953125,100,13.283372683578024,474,2022-02-28 14:55:00+00:00,39632.90234375,100.0,85.33365409440802,3.410584649668136,1160.0
BTC-USD,cb2,2022-03-02 07:20:00+00:00,43743.85546875,100,18.65518570546733,270,2022-03-02 15:00:00+00:00,45077.578125,100.0,84.68330370832452,3.048937140903808,460.0
BTC-USD,cb2,2022-03-03 15:35:00+00:00,42937.828125,100,19.548158295592582,45,2022-03-04 15:15:00+00:00,40741.421875,100.0,29.46262239474352,-5.115317532144041,1420.0
BTC-USD,cb2,2022-03-04 19:20:00+00:00,40229.4375,100,19.5683444394479,137,2022-03-06 11:20:00+00:00,38230.26171875,100.0,13.078291356801811,-4.969435084072453,2400.0
BTC-USD,cb2,2022-03-06 23:20:00+00:00,38431.8828125,100,18.26024854988032,261,2022-03-09 03:20:00+00:00,39665.62109375,100.0,84.01302412564802,3.2101947418738632,3120.0
BTC-USD,cb2,2022-03-10 01:45:00+00:00,41195.21484375,100,19.532723367968885,214,2022-03-10 06:25:00+00:00,39171.921875,100.0,13.911141039282214,-4.911475705186102,280.0
BTC-USD,cb2,2022-03-11 02:10:00+00:00,38506.15625,100,17.254386111105177,416,2022-03-11 11:40:00+00:00,39733.3515625,100.0,79.75048138760299,3.187010680921963,570.0
BTC-USD,cb2,2022-03-12 23:55:00+00:00,38904.15234375,100,17.706898217264623,540,2022-03-16 02:10:00+00:00,41188.37109375,100.0,91.62083037794696,5.871400897819491,4455.0
BTC-USD,cb2,2022-03-18 01:00:00+00:00,40451.84765625,100,17.588165643746493,488,2022-03-18 18:00:00+00:00,41666.0390625,100.0,83.1086289820157,3.0015721817403853,1020.0
BTC-USD,cb2,2022-03-20 12:05:00+00:00,41464.57421875,100,19.788914770300465,881,2022-03-22 04:25:00+00:00,42834.83984375,100.0,91.28581713206748,3.3046658522792094,2420.0
BTC-USD,cb2,2022-03-25 08:10:00+00:00,43711.87109375,100,19.10558953858299,316,2022-03-27 20:35:00+00:00,45480.33984375,100.0,89.94284202950075,4.045740220561866,3625.0
BTC-USD,cb2,2022-03-28 23:20:00+00:00,47195.24609375,100,19.702129551371144,455,2022-04-01 02:25:00+00:00,44747.54296875,100.0,16.973574340848373,-5.186334064532288,4505.0
BTC-USD,cb2,2022-04-02 18:10:00+00:00,45783.27734375,100,17.694643787854503,452,2022-04-03 22:25:00+00:00,47255.97265625,100.0,81.11247306915735,3.216666429191404,1695.0
BTC-USD,cb2,2022-04-05 14:35:00+00:00,45973.61328125,100,19.98616140162848,180,2022-04-07 06:26:00+00:00,43415.59375,100.0,57.05197781862098,-5.5641037296784965,2391.0
BTC-USD,cb3,2022-02-09 02:15:00+00:00,43462.609375,100,16.474487633062253,28,2022-02-17 18:15:00+00:00,41281.8671875,100.0,20.597896994043097,-5.0175132576241,12480.0
BTC-USD,cb3,2022-02-17 21:25:00+00:00,40249.37109375,100,16.74473850280897,288,2022-02-20 08:45:00+00:00,38229.671875,100.0,9.865380074302903,-5.017964663461841,3560.0
BTC-USD,cb3,2022-02-21 10:30:00+00:00,38644.515625,100,16.128658164546437,427,2022-02-22 03:05:00+00:00,36652.35546875,100.0,26.21223952682375,-5.155091541530998,995.0
BTC-USD,cb3,2022-02-23 18:15:00+00:00,37954.27734375,100,16.645201182284765,992,2022-02-24 03:00:00+00:00,36089.62109375,100.0,15.405132198690213,-4.9129014711883485,525.0000000000001
BTC-USD,cb3,2022-02-27 19:35:00+00:00,38325.76953125,100,13.283372683578024,738,2022-02-28 22:30:00+00:00,42379.41015625,100.0,86.33344563312413,10.576801652201006,1615.0
BTC-USD,cb3,2022-03-03 15:40:00+00:00,42648.71875,100,14.685929895718871,35,2022-03-04 16:10:00+00:00,40549.1171875,100.0,27.59155946474273,-4.923012048281052,1470.0
BTC-USD,cb3,2022-03-04 19:55:00+00:00,39948.55859375,100,16.901288237283254,174,2022-03-07 02:50:00+00:00,37866.296875,100.0,17.381036731168408,-5.212357571959486,3295.0
BTC-USD,cb3,2022-03-07 19:35:00+00:00,37467.94140625,100,14.41596515460165,254,2022-03-09 03:55:00+00:00,41229.26171875,100.0,96.2687436360666,10.038769602304804,1940.0
BTC-USD,cb3,2022-03-10 01:55:00+00:00,41047.0234375,100,16.955126939707753,199,2022-03-10 08:15:00+00:00,39016.58203125,100.0,23.75450415790469,-4.946622766305184,380.0
BTC-USD,cb3,2022-03-11 02:15:00+00:00,38449.2109375,100,16.079172582165782,317,2022-03-19 21:30:00+00:00,42312.98046875,100.0,73.78014746160893,10.049021649704692,12675.0
BTC-USD,cb3,2022-03-21 02:35:00+00:00,40736.46875,100,15.422265866449024,1688,2022-03-25 12:55:00+00:00,44822.9296875,100.0,83.58447900265872,10.031455997275168,6380.0
BTC-USD,cb3,2022-03-31 14:10:00+00:00,46480.0625,100,15.675282143295505,180,2022-04-07 06:26:00+00:00,43415.59375,100.0,57.05197781862098,-6.593082248975031,9616.0
ETH-USD,cb1,2022-02-06 04:05:00+00:00,3006.00341796875,100,21.47571993546113,117,2022-02-06 23:35:00+00:00,3042.325927734375,100.0,83.2534677961883,1.2083322842716275,1170.0
ETH-USD,cb1,2022-02-07 09:35:00+00:00,3056.497802734375,100,21.36568010212756,227,2022-02-07 13:15:00+00:00,3085.103271484375,100.0,67.48109527893331,0.9358903750694422,220.0
ETH-USD,cb1,2022-02-08 08:15:00+00:00,3130.70703125,100,23.44111346308385,169,2022-02-09 12:35:00+00:00,3162.275634765625,100.0,79.76812393880732,1.008353806361133,1700.0
ETH-USD,cb1,2022-02-10 02:55:00+00:00,3200.2216796875,100,21.98137650788692,40,2022-02-10 10:05:00+00:00,3229.422119140625,100.0,82.60383541464512,0.9124505229892826,430.0
ETH-USD,cb1,2022-02-10 13:30:00+00:00,3190.344970703125,100,24.172808279870864,45,2022-02-10 15:10:00+00:00,3227.087646484375,100.0,67.91632103138903,1.1516834736888102,100.0
ETH-USD,cb1,2022-02-10 19:15:00+00:00,3151.5185546875,100,23.13812501406089,6,2022-02-11 19:05:00+00:00,2984.904296875,100.0,10.112551779903669,-5.2867928562464455,1430.0
ETH-USD,cb1,2022-02-11 20:10:00+00:00,2958.57666015625,100,23.44258560851433,316,2022-02-15 01:40:00+00:00,3008.96533203125,100.0,88.5061870632548,1.7031389638671337,4650.0
ETH-USD,cb1,2022-02-16 04:20:00+00:00,3123.396240234375,100,24.87193647742544,60,2022-02-16 08:15:00+00:00,3153.29150390625,100.0,72.04542207172088,0.957139644556648,235.0
ETH-USD,cb1,2022-02-16 13:50:00+00:00,3074.33056640625,100,17.283250902929282,101,2022-02-16 19:05:00+00:00,3115.88671875,100.0,85.71393613256589,1.3517138592004834,315.0
ETH-USD,cb1,2022-02-17 03:35:00+00:00,3112.8935546875,100,24.87793545535752,3,2022-02-17 17:45:00+00:00,2953.59130859375,100.0,29.78177140830624,-5.117497379692515,850.0
ETH-USD,cb1,2022-02-17 18:15:00+00:00,2918.306640625,100,19.67958569399859,171,2022-02-18 18:05:00+00:00,2772.362548828125,100.0,27.59156820005901,-5.00098549498619,1430.0
ETH-USD,cb1,2022-02-19 08:50:00+00:00,2795.052001953125,100,23.81790033051867,13,2022-02-20 06:10:00+00:00,2643.275390625,100.0,12.061821589485731,-5.430189177949699,1280.0
ETH-USD,cb1,2022-02-20 08:40:00+00:00,2620.274169921875,100,22.59591424806173,94,2022-02-20 12:15:00+00:00,2651.542724609375,100.0,72.08554155610672,1.193331409607121,215.0
ETH-USD,cb1,2022-02-20 20:30:00+00:00,2629.782958984375,100,22.1481068346202,119,2022-02-20 23:00:00+00:00,2657.015380859375,100.0,77.3001262387208,1.0355387611727924,150.0
ETH-USD,cb1,2022-02-21 09:05:00+00:00,2719.121337890625,100,24.89735881829797,56,2022-02-21 22:00:00+00:00,2581.681884765625,100.0,20.3456541663695,-5.054553881424781,775.0
ETH-USD,cb1,2022-02-22 03:10:00+00:00,2542.489501953125,100,24.106537923101968,335,2022-02-22 10:25:00+00:00,2576.50927734375,100.0,78.00978467805349,1.3380497879928792,435.0
ETH-USD,cb1,2022-02-23 15:30:00+00:00,2694.547119140625,100,24.900987953036136,6,2022-02-23 17:20:00+00:00,2723.93310546875,100.0,68.55872750270855,1.0905723681498325,110.0
ETH-USD,cb1,2022-02-23 18:05:00+00:00,2664.763916015625,100,24.97153952637996,200,2022-02-24 02:55:00+00:00,2524.910888671875,100.0,20.770542877668746,-5.248233305142442,530.0000000000001
ETH-USD,cb1,2022-02-24 22:55:00+00:00,2558.6689453125,100,23.86288211577309,359,2022-02-24 23:10:00+00:00,2582.5869140625,100.0,40.0438813695206,0.934781687713758,15.0
ETH-USD,cb1,2022-02-26 05:45:00+00:00,2779.771484375,100,23.377075533622445,46,2022-02-26 19:05:00+00:00,2807.160400390625,100.0,72.5725704339968,0.9852937973346786,800.0
ETH-USD,cb1,2022-02-26 23:05:00+00:00,2783.799560546875,100,24.299264290231577,30,2022-02-27 11:00:00+00:00,2808.88232421875,100.0,86.09142061922279,0.9010262099095782,715.0
ETH-USD,cb1,2022-02-27 13:40:00+00:00,2767.8427734375,100,24.152570797077104,42,2022-02-27 15:25:00+00:00,2807.77392578125,100.0,66.43447022914395,1.442681380855959,105.0
ETH-USD,cb1,2022-02-27 19:15:00+00:00,2728.62548828125,100,23.826777434274007,105,2022-02-27 21:15:00+00:00,2588.9326171875,100.0,24.822494906294978,-5.119532588612663,120.0
ETH-USD,cb1,2022-02-28 06:10:00+00:00,2586.38818359375,100,24.44466104209731,286,2022-02-28 06:15:00+00:00,2619.099365234375,100.0,52.81779706020578,1.2647437012016225,5.0
ETH-USD,cb1,2022-03-01 06:10:00+00:00,2893.005859375,100,24.80137070362899,28,2022-03-01 07:05:00+00:00,2921.045654296875,100.0,60.85801356945214,0.9692270352999792,55.0
ETH-USD,cb1,2022-03-01 09:40:00+00:00,2895.635986328125,100,22.899438414714183,452,2022-03-01 12:20:00+00:00,2928.27587890625,100.0,67.1613898575196,1.1272097988917016,160.0
ETH-USD,cb1,2022-03-03 03:40:00+00:00,2901.684814453125,100,20.25399998449313,8,2022-03-03 14:00:00+00:00,2931.68115234375,100.0,69.87334540095982,1.0337558973054195,620.0
ETH-USD,cb1,2022-03-03 14:50:00+00:00,2888.007568359375,100,22.11275765231076,150,2022-03-04 00:55:00+00:00,2739.57421875,100.0,12.027181716575114,-5.13964545091886,605.0
ETH-USD,cb1,2022-03-04 14:50:00+00:00,2680.503173828125,100,23.63729070345217,19,2022-03-07 00:05:00+00:00,2546.8388671875,100.0,10.30215136980364,-4.986537898768241,3435.0
ETH-USD,cb1,2022-03-07 02:50:00+00:00,2520.094970703125,100,20.14071100684785,100,2022-03-07 09:10:00+00:00,2543.6123046875,100.0,66.79911483929041,0.933192370040463,380.0
ETH-USD,cb1,2022-03-07 18:05:00+00:00,2557.4375,100,22.902678428803483,400,2022-03-08 08:45:00+00:00,2581.10693359375,100.0,84.13667682525882,0.925513667245045,880.0
ETH-USD,cb1,2022-03-09 18:20:00+00:00,2725.009765625,100,23.16637695579861,222,2022-03-10 06:15:00+00:00,2589.783935546875,100.0,19.49853218953396,-4.962397998860382,715.0
ETH-USD,cb1,2022-03-11 01:05:00+00:00,2579.6123046875,100,22.296042763662854,91,2022-03-11 07:25:00+00:00,2606.195068359375,100.0,84.639498066452,1.030494529103097,380.0
ETH-USD,cb1,2022-03-11 15:10:00+00:00,2594.107666015625,100,24.71667242210492,279,2022-03-15 19:00:00+00:00,2624.0224609375,100.0,81.89242066384021,1.1531824724847335,5990.0
ETH-USD,cb1,2022-03-16 18:30:00+00:00,2647.854736328125,100,24.894711878045754,357,2022-03-16 18:40:00+00:00,2671.906494140625,100.0,44.75757030015133,0.9083488411397308,10.0
ETH-USD,cb1,2022-03-18 00:55:00+00:00,2782.643798828125,100,21.558162947676763,224,2022-03-18 12:40:00+00:00,2812.2333984375,100.0,73.62366055373474,1.0633628214231474,705.0
ETH-USD,cb1,2022-03-19 07:50:00+00:00,2926.635986328125,100,24.653314622303867,115,2022-03-19 12:30:00+00:00,2956.22119140625,100.0,74.38406649718733,1.0108945976313162,280.0
ETH-USD,cb1,2022-03-19 22:10:00+00:00,2933.197998046875,100,21.77321688513551,244,2022-03-22 02:45:00+00:00,2965.309326171875,100.0,85.55024684932593,1.0947548766357378,3155.0
ETH-USD,cb1,2022-03-22 23:30:00+00:00,2980.001953125,100,23.87110423243203,27,2022-03-23 15:25:00+00:00,3007.714111328125,100.0,77.02252976093686,0.9299375852443468,955.0
ETH-USD,cb1,2022-03-23 17:50:00+00:00,2975.810546875,100,23.06847723669337,172,2022-03-23 22:15:00+00:00,3004.406005859375,100.0,80.82948410183057,0.9609300906068792,265.00000000000006
ETH-USD,cb1,2022-03-24 12:40:00+00:00,3027.6884765625,100,22.252649489560653,206,2022-03-24 14:45:00+00:00,3057.580810546875,100.0,72.8049037839993,0.987298865645299,125.0
ETH-USD,cb1,2022-03-25 08:10:00+00:00,3107.197265625,100,17.889566143126828,64,2022-03-25 09:55:00+00:00,3137.195068359375,100.0,64.42533099801808,0.9654296193628076,105.0
ETH-USD,cb1,2022-03-25 15:25:00+00:00,3139.53076171875,100,22.49826501292833,354,2022-03-27 15:50:00+00:00,3170.473876953125,100.0,80.45859567038822,0.9855968163036904,2905.0
ETH-USD,cb1,2022-03-28 21:45:00+00:00,3370.850341796875,100,21.898694695567382,119,2022-03-29 05:45:00+00:00,3402.447021484375,100.0,75.61884602090262,0.9373504155825853,480.0
ETH-USD,cb1,2022-03-29 15:45:00+00:00,3413.455078125,100,24.156122259117453,429,2022-04-01 02:25:00+00:00,3237.094482421875,100.0,19.903718372117083,-5.16663004687905,3520.0
ETH-USD,cb1,2022-04-02 15:10:00+00:00,3475.64697265625,100,24.69681650144946,222,2022-04-03 15:00:00+00:00,3510.22412109375,100.0,70.66991202712741,0.9948406357011153,1430.0
ETH-USD,cb1,2022-04-04 09:55:00+00:00,3472.5205078125,100,23.187234178584774,199,2022-04-04 20:25:00+00:00,3504.0,100.0,76.82678351927885,0.906531498278476,630.0
ETH-USD,cb1,2022-04-05 13:20:00+00:00,3487.546142578125,100,23.281514922230272,86,2022-04-06 00:20:00+00:00,3298.45263671875,100.0,7.160776842710945,-5.421964273126147,660.0
ETH-USD,cb2,2022-02-06 04:10:00+00:00,3003.88134765625,100,19.792230554873868,310,2022-02-07 06:00:00+00:00,3094.52099609375,100.0,68.127044316162,3.017417732169106,1550.0
ETH-USD,cb2,2022-02-08 08:40:00+00:00,3114.852783203125,100,19.422896994326194,112,2022-02-09 17:20:00+00:00,3210.031982421875,100.0,70.00143903294261,3.0556564256264305,1960.0
