Datetime,Open,High,Low,Close,Adj Close,Volume
2022-02-06 00:00:00+00:00,41441.12109375,41453.78125,41429.546875,41453.78125,41453.78125,0
2022-02-06 00:05:00+00:00,41457.16796875,41475.375,41457.16796875,41458.14453125,41458.14453125,0
2022-02-06 00:10:00+00:00,41453.1328125,41460.3984375,41453.1328125,41460.3984375,41460.3984375,0
2022-02-06 00:15:00+00:00,41463.296875,41497.64453125,41463.296875,41497.64453125,41497.64453125,0
2022-02-06 00:20:00+00:00,41481.98828125,41481.98828125,41447.4375,41456.16015625,41456.16015625,0
2022-02-06 00:25:00+00:00,41477.78515625,41477.78515625,41467.32421875,41467.32421875,41467.32421875,0
2022-02-06 00:30:00+00:00,41444.05859375,41444.05859375,41399.1015625,41399.1015625,41399.1015625,0
2022-02-06 00:35:00+00:00,41398.08203125,41429.375,41398.08203125,41429.375,41429.375,0
2022-02-06 00:40:00+00:00,41450.87109375,41455.91015625,41450.50390625,41450.50390625,41450.50390625,0
2022-02-06 00:45:00+00:00,41445.9296875,41446.71875,41432.8828125,41446.71875,41446.71875,0
2022-02-06 00:50:00+00:00,41453.4609375,41473.94921875,41453.4609375,41472.02734375,41472.02734375,0
2022-02-06 00:55:00+00:00,41504.0859375,41514.94140625,41504.0859375,41514.94140625,41514.94140625,0
2022-02-06 01:00:00+00:00,41510.890625,41540.6640625,41509.73046875,41540.6640625,41540.6640625,0
2022-02-06 01:05:00+00:00,41544.8125,41570.6015625,41544.8125,41570.6015625,41570.6015625,0
2022-02-06 01:10:00+00:00,41579.5234375,41586.921875,41579.5234375,41586.921875,41586.921875,0
2022-02-06 01:15:00+00:00,41591.66015625,41599.4453125,41566.56640625,41566.56640625,41566.56640625,0
2022-02-06 01:20:00+00:00,41552.69921875,41553.0234375,41541.375,41550.19921875,41550.19921875,0
2022-02-06 01:25:00+00:00,41557.44921875,41558.76171875,41550.41015625,41550.41015625,41550.41015625,0
2022-02-06 01:30:00+00:00,41548.4453125,41565.88671875,41548.4453125,41564.42578125,41564.42578125,0
2022-02-06 01:35:00+00:00,41554.91015625,41554.91015625,41539.734375,41539.734375,41539.734375,0
2022-02-06 01:40:00+00:00,41531.98046875,41534.96484375,41531.98046875,41534.96484375,41534.96484375,0
2022-02-06 01:45:00+00:00,41538.90234375,41555.171875,41538.90234375,41555.171875,41555.171875,0
2022-02-06 01:50:00+00:00,41566.578125,41573.53515625,41564.8515625,41573.53515625,41573.53515625,8374272
2022-02-06 01:55:00+00:00,41600.66796875,41618.62109375,41600.66796875,41618.62109375,41618.62109375,0
2022-02-06 02:00:00+00:00,41604.40625,41604.40625,41600.37109375,41601.37890625,41601.37890625,0
2022-02-06 02:05:00+00:00,41613.9453125,41613.9453125,41613.9453125,41613.9453125,41613.9453125,9908224
2022-02-06 02:10:00+00:00,41616.3984375,41616.3984375,41613.21484375,41615.51171875,41615.51171875,15874048
2022-02-06 02:15:00+00:00,41618.16015625,41621.80859375,41607.30078125,41607.30078125,41607.30078125,0
2022-02-06 02:20:00+00:00,41601.5625,41601.5625,41585.12890625,41595.3828125,41595.3828125,0
2022-02-06 02:25:00+00:00,41610.51171875,41610.51171875,41603.015625,41603.015625,41603.015625,0
2022-02-06 02:30:00+00:00,41596.2890625,41596.2890625,41580.98828125,41580.98828125,41580.98828125,0
2022-02-06 02:35:00+00:00,41543.359375,41550.89453125,41543.359375,41550.89453125,41550.89453125,12249088
2022-02-06 02:40:00+00:00,41569.03125,41569.03125,41566.9453125,41566.9453125,41566.9453125,0
2022-02-06 02:45:00+00:00,41530.125,41530.125,41521.953125,41521.953125,41521.953125,0
2022-02-06 02:50:00+00:00,41520.09765625,41520.09765625,41503.1953125,41504.4453125,41504.4453125,0
2022-02-06 02:55:00+00:00,41502.2421875,41502.4375,41498.92578125,41502.203125,41502.203125,24305664
2022-02-06 03:00:00+00:00,41507.609375,41543.8125,41507.609375,41543.8125,41543.8125,0
2022-02-06 03:05:00+00:00,41549.1328125,41558.59375,41547.8203125,41547.8203125,41547.8203125,0
2022-02-06 03:10:00+00:00,41531.53125,41531.53125,41515.73046875,41515.73046875,41515.73046875,0
2022-02-06 03:15:00+00:00,41513.01953125,41513.01953125,41501.12890625,41501.12890625,41501.12890625,6811648
2022-02-06 03:20:00+00:00,41494.83984375,41509.0703125,41494.83984375,41509.0703125,41509.0703125,0
2022-02-06 03:25:00+00:00,41512.89453125,41513.5390625,41505.9140625,41512.16796875,41512.16796875,0
2022-02-06 03:30:00+00:00,41514.39453125,41545.27734375,41514.39453125,41545.27734375,41545.27734375,12146688
2022-02-06 03:35:00+00:00,41557.546875,41559.90625,41555.49609375,41555.49609375,41555.49609375,6936576
2022-02-06 03:40:00+00:00,41553.953125,41559.70703125,41553.953125,41558.3828125,41558.3828125,14909440
2022-02-06 03:45:00+00:00,41559.546875,41566.16015625,41519.4453125,41519.4453125,41519.4453125,0
2022-02-06 03:50:00+00:00,41517.16796875,41517.16796875,41502.140625,41502.140625,41502.140625,0
2022-02-06 03:55:00+00:00,41494.5078125,41494.5078125,41483.1171875,41483.1171875,41483.1171875,0
2022-02-06 04:00:00+00:00,41478.29296875,41478.98828125,41473.73046875,41473.8125,41473.8125,0
2022-02-06 04:05:00+00:00,41473.3203125,41473.3203125,41416.1875,41416.1875,41416.1875,13682688
2022-02-06 04:10:00+00:00,41377.4375,41392.48046875,41377.4375,41389.05078125,41389.05078125,12849152
2022-02-06 04:15:00+00:00,41384.984375,41384.984375,41348.26953125,41348.26953125,41348.26953125,0
2022-02-06 04:20:00+00:00,41367.0234375,41438.515625,41367.0234375,41438.515625,41438.515625,23939072
2022-02-06 04:25:00+00:00,41448.3515625,41448.3515625,41423.87890625,41423.87890625,41423.87890625,884736
2022-02-06 04:30:00+00:00,41447.1171875,41480.5,41447.1171875,41480.5,41480.5,42385408
2022-02-06 04:35:00+00:00,41482.71875,41483.296875,41481.26953125,41481.26953125,41481.26953125,0
2022-02-06 04:40:00+00:00,41492.0625,41508.7421875,41492.0625,41508.7421875,41508.7421875,0
2022-02-06 04:45:00+00:00,41508.0078125,41511.13671875,41507.91015625,41511.13671875,41511.13671875,16904192
2022-02-06 04:50:00+00:00,41515.51171875,41522.359375,41515.51171875,41522.359375,41522.359375,0
2022-02-06 04:55:00+00:00,41529.07421875,41529.07421875,41520.8203125,41524.69140625,41524.69140625,0
2022-02-06 05:00:00+00:00,41529.89453125,41545.640625,41529.89453125,41545.640625,41545.640625,0
2022-02-06 05:05:00+00:00,41542.0625,41542.0625,41523.390625,41527.8984375,41527.8984375,0
2022-02-06 05:10:00+00:00,41532.48828125,41532.48828125,41508.8984375,41514.078125,41514.078125,0
2022-02-06 05:15:00+00:00,41511.55859375,41534.41796875,41508.88671875,41534.41796875,41534.41796875,0
2022-02-06 05:20:00+00:00,41535.28125,41558.05859375,41535.125,41557.3203125,41557.3203125,0
2022-02-06 05:25:00+00:00,41557.54296875,41557.54296875,41550.0390625,41550.0390625,41550.0390625,4540416
2022-02-06 05:30:00+00:00,41564.0390625,41564.98046875,41564.0390625,41564.98046875,41564.98046875,14835712
2022-02-06 05:35:00+00:00,41579.30859375,41580.50390625,41577.078125,41577.984375,41577.984375,0
2022-02-06 05:40:00+00:00,41576.01171875,41576.01171875,41556.1484375,41556.87890625,41556.87890625,0
