Datetime,Open,High,Low,Close,Adj Close,Volume
2022-02-06 00:00:00+00:00,21.367341995239258,21.377704620361328,21.3553409576416,21.377704620361328,21.377704620361328,0
2022-02-06 00:05:00+00:00,21.380191802978516,21.410598754882812,21.380191802978516,21.396820068359375,21.396820068359375,0
2022-02-06 00:10:00+00:00,21.395360946655273,21.408626556396484,21.395360946655273,21.408626556396484,21.408626556396484,0
2022-02-06 00:15:00+00:00,21.410734176635742,21.461671829223633,21.410734176635742,21.461671829223633,21.461671829223633,0
2022-02-06 00:20:00+00:00,21.453231811523438,21.453231811523438,21.411291122436523,21.417095184326172,21.417095184326172,0
2022-02-06 00:25:00+00:00,21.47091293334961,21.47224998474121,21.455791473388672,21.455791473388672,21.455791473388672,0
2022-02-06 00:30:00+00:00,21.42840003967285,21.42840003967285,21.381011962890625,21.381011962890625,21.381011962890625,0
2022-02-06 00:35:00+00:00,21.37848472595215,21.40415382385254,21.37848472595215,21.40415382385254,21.40415382385254,0
2022-02-06 00:40:00+00:00,21.427133560180664,21.43044662475586,21.427133560180664,21.42764663696289,21.42764663696289,0
2022-02-06 00:45:00+00:00,21.422950744628906,21.437213897705078,21.415124893188477,21.437213897705078,21.437213897705078,0
2022-02-06 00:50:00+00:00,21.443862915039062,21.486385345458984,21.443862915039062,21.484689712524414,21.484689712524414,0
2022-02-06 00:55:00+00:00,21.526655197143555,21.555835723876953,21.526655197143555,21.555835723876953,21.555835723876953,885760
2022-02-06 01:00:00+00:00,21.563112258911133,21.624052047729492,21.563112258911133,21.624052047729492,21.624052047729492,0
2022-02-06 01:05:00+00:00,21.625694274902344,21.640275955200195,21.625694274902344,21.63970947265625,21.63970947265625,815872
2022-02-06 01:10:00+00:00,21.638778686523438,21.643653869628906,21.638778686523438,21.643653869628906,21.643653869628906,261248
2022-02-06 01:15:00+00:00,21.646635055541992,21.67681884765625,21.646635055541992,21.65587615966797,21.65587615966797,0
2022-02-06 01:20:00+00:00,21.646087646484375,21.646434783935547,21.632905960083008,21.64081382751465,21.64081382751465,362752
2022-02-06 01:25:00+00:00,21.677186965942383,21.6812686920166,21.677186965942383,21.6812686920166,21.6812686920166,2783360
2022-02-06 01:30:00+00:00,21.67691993713379,21.703081130981445,21.67691993713379,21.703081130981445,21.703081130981445,943872
2022-02-06 01:35:00+00:00,21.697614669799805,21.698688507080078,21.694217681884766,21.694286346435547,21.694286346435547,803328
2022-02-06 01:40:00+00:00,21.681142807006836,21.68572425842285,21.681142807006836,21.68572425842285,21.68572425842285,0
2022-02-06 01:45:00+00:00,21.688291549682617,21.721590042114258,21.688291549682617,21.721590042114258,21.721590042114258,0
2022-02-06 01:50:00+00:00,21.752431869506836,21.771728515625,21.752431869506836,21.771728515625,21.771728515625,2462464
2022-02-06 01:55:00+00:00,21.796754837036133,21.829505920410156,21.796754837036133,21.829505920410156,21.829505920410156,2840192
2022-02-06 02:00:00+00:00,21.804468154907227,21.804468154907227,21.790693283081055,21.790693283081055,21.790693283081055,0
2022-02-06 02:05:00+00:00,21.81684112548828,21.81684112548828,21.81684112548828,21.81684112548828,21.81684112548828,2352128
2022-02-06 02:10:00+00:00,21.87528419494629,21.877750396728516,21.871503829956055,21.872055053710938,21.872055053710938,3030656
2022-02-06 02:15:00+00:00,21.873550415039062,21.88520622253418,21.86875343322754,21.86875343322754,21.86875343322754,79872
2022-02-06 02:20:00+00:00,21.846452713012695,21.846452713012695,21.82394790649414,21.828243255615234,21.828243255615234,0
2022-02-06 02:25:00+00:00,21.84406852722168,21.84406852722168,21.833154678344727,21.833154678344727,21.833154678344727,2436480
2022-02-06 02:30:00+00:00,21.830297470092773,21.830297470092773,21.79715919494629,21.79715919494629,21.79715919494629,0
2022-02-06 02:35:00+00:00,21.716066360473633,21.721445083618164,21.716066360473633,21.721445083618164,21.721445083618164,0
2022-02-06 02:40:00+00:00,21.72001075744629,21.72001075744629,21.717327117919922,21.717327117919922,21.717327117919922,205184
2022-02-06 02:45:00+00:00,21.67005729675293,21.67005729675293,21.661415100097656,21.661415100097656,21.661415100097656,0
2022-02-06 02:50:00+00:00,21.65967559814453,21.65967559814453,21.634098052978516,21.634098052978516,21.634098052978516,0
2022-02-06 02:55:00+00:00,21.61827278137207,21.61827278137207,21.590633392333984,21.6033878326416,21.6033878326416,0
2022-02-06 03:00:00+00:00,21.600448608398438,21.619462966918945,21.600448608398438,21.60804557800293,21.60804557800293,0
2022-02-06 03:05:00+00:00,21.61176300048828,21.619319915771484,21.611351013183594,21.61468505859375,21.61468505859375,0
2022-02-06 03:10:00+00:00,21.607419967651367,21.607419967651367,21.594348907470703,21.594348907470703,21.594348907470703,0
2022-02-06 03:15:00+00:00,21.594228744506836,21.598159790039062,21.593294143676758,21.593658447265625,21.593658447265625,0
2022-02-06 03:20:00+00:00,21.586406707763672,21.586406707763672,21.57314109802246,21.576339721679688,21.576339721679688,0
2022-02-06 03:25:00+00:00,21.595439910888672,21.606548309326172,21.595439910888672,21.606548309326172,21.606548309326172,0
2022-02-06 03:30:00+00:00,21.60920524597168,21.638853073120117,21.60920524597168,21.638853073120117,21.638853073120117,1336320
2022-02-06 03:35:00+00:00,21.64692497253418,21.65070152282715,21.64692497253418,21.648609161376953,21.648609161376953,626432
2022-02-06 03:40:00+00:00,21.655839920043945,21.662309646606445,21.655839920043945,21.662309646606445,21.662309646606445,0
2022-02-06 03:45:00+00:00,21.662647247314453,21.665142059326172,21.63037109375,21.63037109375,21.63037109375,0
2022-02-06 03:50:00+00:00,21.627538681030273,21.627538681030273,21.608959197998047,21.608959197998047,21.608959197998047,0
2022-02-06 03:55:00+00:00,21.599529266357422,21.599529266357422,21.533008575439453,21.533008575439453,21.533008575439453,0
2022-02-06 04:00:00+00:00,21.523683547973633,21.523683547973633,21.5039005279541,21.518722534179688,21.518722534179688,0
2022-02-06 04:05:00+00:00,21.51660919189453,21.51660919189453,21.451963424682617,21.451963424682617,21.451963424682617,0
2022-02-06 04:10:00+00:00,21.363956451416016,21.363956451416016,21.28900718688965,21.28900718688965,21.28900718688965,2661760
2022-02-06 04:15:00+00:00,21.23139762878418,21.23139762878418,21.131338119506836,21.131338119506836,21.131338119506836,0
2022-02-06 04:20:00+00:00,21.147737503051758,21.204303741455078,21.147737503051758,21.204303741455078,21.204303741455078,1516544
2022-02-06 04:25:00+00:00,21.224977493286133,21.224977493286133,21.219465255737305,21.219465255737305,21.219465255737305,0
2022-02-06 04:30:00+00:00,21.238595962524414,21.295772552490234,21.238595962524414,21.295772552490234,21.295772552490234,0
2022-02-06 04:35:00+00:00,21.300668716430664,21.314537048339844,21.300668716430664,21.314537048339844,21.314537048339844,0
2022-02-06 04:40:00+00:00,21.353927612304688,21.362886428833008,21.353927612304688,21.362886428833008,21.362886428833008,0
2022-02-06 04:45:00+00:00,21.3615665435791,21.381507873535156,21.3615665435791,21.381507873535156,21.381507873535156,0
2022-02-06 04:50:00+00:00,21.387693405151367,21.40711784362793,21.387693405151367,21.40711784362793,21.40711784362793,0
2022-02-06 04:55:00+00:00,21.42034149169922,21.42034149169922,21.394184112548828,21.39739418029785,21.39739418029785,0
2022-02-06 05:00:00+00:00,21.40019416809082,21.429439544677734,21.40019416809082,21.429439544677734,21.429439544677734,0
2022-02-06 05:05:00+00:00,21.427135467529297,21.427135467529297,21.377092361450195,21.37932586669922,21.37932586669922,0
2022-02-06 05:10:00+00:00,21.393020629882812,21.393020629882812,21.353670120239258,21.356271743774414,21.356271743774414,0
2022-02-06 05:15:00+00:00,21.353290557861328,21.35433006286621,21.341337203979492,21.35433006286621,21.35433006286621,0
