ticker,strategy,tmstp_in,price_in,qty_in,rsi_in,cond2,tmstp_out,price_out,qty_out,rsi_out,pl
BTC-USD,cb1,2022-04-02 15:10:00+00:00,46415.2890625,100,24.56828923631994,28,2022-04-03 22:00:00+00:00,46963.17578125,100.0,81.4158588520365,1.180401393196645
BTC-USD,cb1,2022-04-04 00:25:00+00:00,45948.21484375,100,23.892961030886326,204,2022-04-04 21:00:00+00:00,46363.22265625,100.0,80.97898156025056,0.9032076956879871
BTC-USD,cb1,2022-04-05 14:10:00+00:00,46096.7265625,100,22.60037401291858,0,,,,,
ETH-USD,cb1,2022-02-06 04:05:00+00:00,3006.00341796875,100,21.47571993546113,117,2022-02-06 23:35:00+00:00,3042.325927734375,100.0,83.2534677961883,1.2083322842716275
ETH-USD,cb1,2022-02-07 09:35:00+00:00,3056.497802734375,100,21.365680102127556,227,2022-02-07 13:15:00+00:00,3085.103271484375,100.0,67.48109527893331,0.9358903750694422
ETH-USD,cb1,2022-02-08 08:15:00+00:00,3130.70703125,100,23.441113463083852,169,2022-02-09 12:35:00+00:00,3162.275634765625,100.0,79.76812393880732,1.008353806361133
ETH-USD,cb1,2022-02-10 02:55:00+00:00,3200.2216796875,100,21.98137650788692,40,2022-02-10 10:05:00+00:00,3229.422119140625,100.0,82.60383541464512,0.9124505229892826
ETH-USD,cb1,2022-02-10 13:30:00+00:00,3190.344970703125,100,24.172808279870864,45,2022-02-10 15:10:00+00:00,3227.087646484375,100.0,67.91632103138903,1.1516834736888102
ETH-USD,cb1,2022-02-10 19:15:00+00:00,3151.5185546875,100,23.13812501406089,6,2022-02-11 19:05:00+00:00,2984.904296875,100.0,10.112551779903669,-5.2867928562464455
ETH-USD,cb1,2022-02-11 20:10:00+00:00,2958.57666015625,100,23.442585608514335,316,2022-02-15 01:40:00+00:00,3008.96533203125,100.0,88.5061870632548,1.7031389638671335
ETH-USD,cb1,2022-02-16 04:20:00+00:00,3123.396240234375,100,24.871936477425436,60,2022-02-16 08:15:00+00:00,3153.29150390625,100.0,72.04542207172088,0.9571396445566479
ETH-USD,cb1,2022-02-16 13:50:00+00:00,3074.33056640625,100,17.283250902929282,101,2022-02-16 19:05:00+00:00,3115.88671875,100.0,85.71393613256589,1.3517138592004834
ETH-USD,cb1,2022-02-17 03:35:00+00:00,3112.8935546875,100,24.877935455357516,3,2022-02-17 17:45:00+00:00,2953.59130859375,100.0,29.78177140830624,-5.117497379692515
ETH-USD,cb1,2022-02-17 18:15:00+00:00,2918.306640625,100,19.67958569399859,171,2022-02-18 18:05:00+00:00,2772.362548828125,100.0,27.591568200059015,-5.00098549498619
ETH-USD,cb1,2022-02-19 08:50:00+00:00,2795.052001953125,100,23.81790033051867,13,2022-02-20 06:10:00+00:00,2643.275390625,100.0,12.061821589485731,-5.430189177949699
ETH-USD,cb1,2022-02-20 08:40:00+00:00,2620.274169921875,100,22.59591424806173,94,2022-02-20 12:15:00+00:00,2651.542724609375,100.0,72.08554155610672,1.193331409607121
ETH-USD,cb1,2022-02-20 20:30:00+00:00,2629.782958984375,100,22.148106834620194,119,2022-02-20 23:00:00+00:00,2657.015380859375,100.0,77.3001262387208,1.0355387611727924
ETH-USD,cb1,2022-02-21 09:05:00+00:00,2719.121337890625,100,24.897358818297974,56,2022-02-21 22:00:00+00:00,2581.681884765625,100.0,20.3456541663695,-5.054553881424781
ETH-USD,cb1,2022-02-22 03:10:00+00:00,2542.489501953125,100,24.106537923101968,335,2022-02-22 10:25:00+00:00,2576.50927734375,100.0,78.00978467805349,1.3380497879928792
ETH-USD,cb1,2022-02-23 15:30:00+00:00,2694.547119140625,100,24.900987953036136,6,2022-02-23 17:20:00+00:00,2723.93310546875,100.0,68.55872750270855,1.0905723681498325
ETH-USD,cb1,2022-02-23 18:05:00+00:00,2664.763916015625,100,24.971539526379956,200,2022-02-24 02:55:00+00:00,2524.910888671875,100.0,20.770542877668746,-5.248233305142442
ETH-USD,cb1,2022-02-24 22:55:00+00:00,2558.6689453125,100,23.86288211577309,359,2022-02-24 23:10:00+00:00,2582.5869140625,100.0,40.0438813695206,0.934781687713758
ETH-USD,cb1,2022-02-26 05:45:00+00:00,2779.771484375,100,23.377075533622445,46,2022-02-26 19:05:00+00:00,2807.160400390625,100.0,72.5725704339968,0.9852937973346786
ETH-USD,cb1,2022-02-26 23:05:00+00:00,2783.799560546875,100,24.299264290231577,30,2022-02-27 11:00:00+00:00,2808.88232421875,100.0,86.09142061922279,0.9010262099095782
ETH-USD,cb1,2022-02-27 13:40:00+00:00,2767.8427734375,100,24.152570797077104,42,2022-02-27 15:25:00+00:00,2807.77392578125,100.0,66.43447022914395,1.442681380855959
ETH-USD,cb1,2022-02-27 19:15:00+00:00,2728.62548828125,100,23.826777434274007,105,2022-02-27 21:15:00+00:00,2588.9326171875,100.0,24.822494906294978,-5.119532588612663
ETH-USD,cb1,2022-02-28 06:10:00+00:00,2586.38818359375,100,24.44466104209731,286,2022-02-28 06:15:00+00:00,2619.099365234375,100.0,52.81779706020578,1.2647437012016223
ETH-USD,cb1,2022-03-01 06:10:00+00:00,2893.005859375,100,24.80137070362899,28,2022-03-01 07:05:00+00:00,2921.045654296875,100.0,60.85801356945214,0.9692270352999792
ETH-USD,cb1,2022-03-01 09:40:00+00:00,2895.635986328125,100,22.899438414714183,452,2022-03-01 12:20:00+00:00,2928.27587890625,100.0,67.1613898575196,1.1272097988917016
ETH-USD,cb1,2022-03-03 03:40:00+00:00,2901.684814453125,100,20.253999984493134,8,2022-03-03 14:00:00+00:00,2931.68115234375,100.0,69.87334540095982,1.0337558973054195
ETH-USD,cb1,2022-03-03 14:50:00+00:00,2888.007568359375,100,22.112757652310762,150,2022-03-04 00:55:00+00:00,2739.57421875,100.0,12.027181716575114,-5.13964545091886
ETH-USD,cb1,2022-03-04 14:50:00+00:00,2680.503173828125,100,23.637290703452166,19,2022-03-07 00:05:00+00:00,2546.8388671875,100.0,10.302151369803639,-4.986537898768241
ETH-USD,cb1,2022-03-07 02:50:00+00:00,2520.094970703125,100,20.14071100684785,100,2022-03-07 09:10:00+00:00,2543.6123046875,100.0,66.79911483929041,0.933192370040463
ETH-USD,cb1,2022-03-07 18:05:00+00:00,2557.4375,100,22.902678428803483,400,2022-03-08 08:45:00+00:00,2581.10693359375,100.0,84.13667682525882,0.925513667245045
ETH-USD,cb1,2022-03-09 18:20:00+00:00,2725.009765625,100,23.16637695579861,222,2022-03-10 06:15:00+00:00,2589.783935546875,100.0,19.49853218953396,-4.962397998860382
ETH-USD,cb1,2022-03-11 01:05:00+00:00,2579.6123046875,100,22.296042763662854,91,2022-03-11 07:25:00+00:00,2606.195068359375,100.0,84.639498066452,1.030494529103097
ETH-USD,cb1,2022-03-11 15:10:00+00:00,2594.107666015625,100,24.71667242210492,279,2022-03-15 19:00:00+00:00,2624.0224609375,100.0,81.89242066384021,1.1531824724847337
ETH-USD,cb1,2022-03-16 18:30:00+00:00,2647.854736328125,100,24.894711878045754,357,2022-03-16 18:40:00+00:00,2671.906494140625,100.0,44.75757030015133,0.9083488411397309
ETH-USD,cb1,2022-03-18 00:55:00+00:00,2782.643798828125,100,21.558162947676763,224,2022-03-18 12:40:00+00:00,2812.2333984375,100.0,73.62366055373474,1.0633628214231474
ETH-USD,cb1,2022-03-19 07:50:00+00:00,2926.635986328125,100,24.653314622303867,115,2022-03-19 12:30:00+00:00,2956.22119140625,100.0,74.38406649718733,1.0108945976313162
ETH-USD,cb1,2022-03-19 22:10:00+00:00,2933.197998046875,100,21.77321688513551,244,2022-03-22 02:45:00+00:00,2965.309326171875,100.0,85.55024684932593,1.0947548766357378
ETH-USD,cb1,2022-03-22 23:30:00+00:00,2980.001953125,100,23.87110423243203,27,2022-03-23 15:25:00+00:00,3007.714111328125,100.0,77.02252976093686,0.9299375852443469
ETH-USD,cb1,2022-03-23 17:50:00+00:00,2975.810546875,100,23.06847723669337,172,2022-03-23 22:15:00+00:00,3004.406005859375,100.0,80.82948410183057,0.9609300906068791
ETH-USD,cb1,2022-03-24 12:40:00+00:00,3027.6884765625,100,22.252649489560653,206,2022-03-24 14:45:00+00:00,3057.580810546875,100.0,72.8049037839993,0.987298865645299
ETH-USD,cb1,2022-03-25 08:10:00+00:00,3107.197265625,100,17.889566143126828,64,2022-03-25 09:55:00+00:00,3137.195068359375,100.0,64.42533099801808,0.9654296193628075
ETH-USD,cb1,2022-03-25 15:25:00+00:00,3139.53076171875,100,22.49826501292833,354,2022-03-27 15:50:00+00:00,3170.473876953125,100.0,80.45859567038822,0.9855968163036903
ETH-USD,cb1,2022-03-28 21:45:00+00:00,3370.850341796875,100,21.898694695567386,119,2022-03-29 05:45:00+00:00,3402.447021484375,100.0,75.61884602090262,0.9373504155825851
ETH-USD,cb1,2022-03-29 15:45:00+00:00,3413.455078125,100,24.156122259117453,429,2022-04-01 02:25:00+00:00,3237.094482421875,100.0,19.903718372117083,-5.16663004687905
ETH-USD,cb1,2022-04-02 15:10:00+00:00,3475.64697265625,100,24.69681650144946,222,2022-04-03 15:00:00+00:00,3510.22412109375,100.0,70.66991202712741,0.9948406357011151
ETH-USD,cb1,2022-04-04 09:55:00+00:00,3472.5205078125,100,23.187234178584774,199,2022-04-04 20:25:00+00:00,3504.0,100.0,76.82678351927885,0.9065314982784759
ETH-USD,cb1,2022-04-05 13:20:00+00:00,3487.546142578125,100,23.281514922230272,60,2022-04-06 00:20:00+00:00,3298.45263671875,100.0,7.160776842710945,-5.421964273126147
